ID,ro,rmy,source,len_ro,len_rmy,ratio
,"Căci pe aceia, pe cari i -a cunoscut mai dinainte, i -a şi hotărît mai dinainte să fie asemenea chipului Fiului Său, pentruca El să fie cel întîi născut dintre mai mulţi fraţi.","Ke kodola kai O Del alosardia le mai anglal manglia vi mai anglal te miazon sar lesko shav, saxke lesko shav te avel o mai baro bute phralengo.",uedin,33,28,0.8484848484848485
,"Şi pe aceia pe cari i -a hotărît mai dinainte, i -a şi chemat; şi pe aceia pe cari i -a chemat, i -a şi socotit neprihăniţi; iar pe aceia pe cari i -a socotit neprihăniţi, i -a şi proslăvit.","Kodolenge kai O Del mai anglal manglia kadia; vi akhardia le kodolen kai akhardia, vi kerdia anda lende vorta angla leste; anda kodola kai kerdia vorta vi dia le te aven luvudime lesa.",uedin,40,33,0.825
,"Deci, ce vom zice noi în faţa tuturor acestor lucruri? Dacă Dumnezeu este pentru noi, cine va fi împotriva noastră?","So te mothas mai but? Te si O Del amensa, kon sai avel pe amende?",uedin,20,15,0.75
,"El, care n'a cruţat nici chiar pe Fiul Său, ci L -a dat pentru noi toţi, cum nu ne va da fără plată, împreună cu El, toate lucrurile?","Wo kai chi spasaisardia peske shaves, numa dia les amenge savorhenge, sar te na del ame vi le kolaver dieli lesa?",uedin,28,21,0.75
,"Cine va ridica pîră împotriva aleşilor lui Dumnezeu? Dumnezeu este Acela, care -i socoteşte neprihăniţi!",Kon thola dosh pe kodola kai O Del alosardia?,uedin,15,9,0.6
,"Cine -i va osîndi? Hristos a murit! Ba mai mult, El a şi înviat, stă la dreapta lui Dumnezeu, şi mijloceşte pentru noi!","Khonik ke O Del mothol ke nai doshale! Kon sai dosharel antunchi? Khonik ke O Jesus Kristo si kodo kai mulo, inker mai but zhuvindisailo, pe chachi rik le Devleski lo, ai rhugilpe anda amende!",uedin,23,35,1.5217391304347827
,"Cine ne va despărţi pe noi de dragostea lui Hristos? Necazul, sau strîmtorarea, sau prigonirea, sau foametea, sau lipsa de îmbrăcăminte, sau primejdia sau sabia?","Kon sai duriarel ame katar e dragostia le Kristoski? o chino sai dashtil, vai o nekazo, vai te chinuin ame, vai e bokh, o chorimos, e dar, vai e martia?",uedin,25,30,1.2
,"După cum este scris: ,,Din pricina Ta sîntem daţi morţii toată ziua; sîntem socotiţi ca nişte oi de tăiat.``","Ke E Vorba le Devleske mothol, ""Pala tute sam thodine kai martia antrego dies; ai keren amensa sar le bakriorhansa kai angeren le kamasari."" (Ps 44:22).",uedin,19,26,1.368421052631579
,"Totuş în toate aceste lucruri noi sîntem mai mult decît biruitori, prin Acela care ne -a iubit.",Numa ande sa kadala dieli sam mai but ke sar zurale ande kodo kai manglia amen!,uedin,17,16,0.9411764705882353
,"Căci sînt bine încredinţat că nici moartea, nici viaţa, nici îngerii, nici stăpînirile, nici puterile, nici lucrurile de acum, nici cele viitoare,","Ke pachav ma ke kanchi nashtil te duriarel amen katar e dragostia le Devleski; chi e martia, chi o traio; chi le angeluria, chi iek aver zor, vai putiera chereske; chi so si akana ai chi so avel;",uedin,22,38,1.7272727272727273
,"nici înălţimea, nici adîncimea, nici o altă făptură (Sau: zidire.), nu vor fi în stare să ne despartă de dragostea lui Dumnezeu, care este în Isus Hristos, Domnul nostru.","chi e zor kai si opre, chi e zor kai si tele - ai chi iek aver diela kai si, kanch shoxar nashtila te duriarel ame katar e dragostia le Devleski kai dia ame O Del ando Jesus Kristo amaro Del.",uedin,29,41,1.4137931034482758
,"Spun adevărul în Hristos, nu mint; cugetul meu, luminat de Duhul Sfînt, îmi este martor,","O chachimos phenav, le Kristosko sim ai chi xoxavav, ke murho ilo pherdo lo katar o Swunto Duxo, ai mothol mange ke o chachimos si.",uedin,15,25,1.6666666666666667
,"că simt o mare întristare, şi am o durere necurmată în inimă.","Baro nekazo si ma, ai ande murho ilo sagda iek nekazo si ma pala murho narodoske.",uedin,12,16,1.3333333333333333
,"Căci aproape să doresc să fiu eu însumi anatema, despărţit de Hristos, pentru fraţii mei, rudele mele trupeşti.","Manglemas te avav dino armaia katar O Del, ai te na mai avav le Kristosa te sai aven murhe phral skepime, murhe phralenge le Zhiduvuria.",uedin,18,25,1.3888888888888888
,"patriarhii, şi din ei a ieşit, după trup, Hristosul, care este mai pe sus de toate lucrurile, Dumnezeu binecuvîntat în veci. Amin!","Won si andai vitsa le phurenge, ai o Kristo, sar iek manush, vi wo si anda lenge vitsa, wo kai si opral pa swako fialo, O Del te avel Swuntsome anda swako vriama! Amen.",uedin,22,34,1.5454545454545454
,"Dar aceasta nu înseamnă că a rămas fără putere Cuvîntul lui Dumnezeu. Căci nu toţi cei ce se coboară din Israel, sînt Israel;",Ai chi mothav ke E Vorba le Devleski chi kerdia kanchi; Ke sa kodola kai si andai vitsa le Zhidovonge nai savorhe chache Zhiduvuria.,uedin,23,24,1.0434782608695652
,"şi, măcar că sînt sămînţa lui Avraam, nu toţi sînt copiii lui Avraam; ci este scris: ,,În Isaac vei avea o sămînţă, care-ţi va purta numele.``","Ai kodola kai si andai vitsa le Abrahamoski nai savorhe chache shave le Abrahamoske, ke O Del phendia le Abrahamoske ferdi kodola kai si andai vitsa le Isaakoske avena jinde sar te aven chire.""",uedin,26,34,1.3076923076923077
,Aceasta însemnează că nu copiii trupeşti sînt copii ai lui Dumnezeu; ci copiii făgăduinţei sînt socotiţi ca sămînţă.,Kodia si nai le shave kai kerdile e pervo data kai si le shave le Devleske numa ferdi kodola shave kai sas shinade katar O Del si jinde sa le chache anda kodia vitsa.,uedin,18,34,1.8888888888888888
,"Căci cuvîntul acesta este o făgăduinţă: ,,Pe vremea aceasta Mă voi întoarce, şi Sara va avea un fiu.``","Ke eta so phendia O Del kana shinadia, ""Kana avela e vriama avava palpale ai Sarah avela la iek shav.",uedin,18,20,1.1111111111111112
,Ba mai mult; tot aşa a fost cu Rebeca. Ea a zămislit doi gemeni numai dela părintele nostru Isaac.,"Ai mai le dui shave la Rebekake sa iek dat sas le, amaro dat o Isaak.",uedin,19,16,0.8421052631578947
,"Căci, măcar că cei doi gemeni nu se născuseră încă, şi nu făcuseră nici bine nici rău, -ca să rămînă în picioare hotărîrea mai dinainte a lui Dumnezeu, prin care se făcea o alegere, nu prin fapte, ci prin Cel ce cheamă, -","Numa O Del zhanel sar te alol le manushen, lesko alomos si sar akharela len wo ai na ke won keren vari so te sikaven ke saikfialo beshen sar mangel O Del.",uedin,43,32,0.7441860465116279
,"după cum este scris: ,,Pe Iacov l-am iubit, iar pe Esau l-am urît.``","Sar si ramome ande Vorba le Devleski, ""Drago sas mange o Iakov, ai gratsia sas mange o Esau.",uedin,13,18,1.3846153846153846
,Deci ce vom zice? Nu cumva este nedreptate în Dumnezeu? Nici de cum!,So te mothas? Ke O Del chi kerel vorta? Nichi.,uedin,13,10,0.7692307692307693
,"Căci El a zis lui Moise: ,,Voi avea milă de oricine-Mi va plăcea să am milă; şi Mă voi îndura de oricine-Mi va plăcea să Mă îndur.``","Ke phendia le Mosesoske, ""Avela mange mila anda kaste mangav te avel mange mila, ai avela mange drago anda kaste mangava te avel mange drago.'",uedin,27,25,0.9259259259259259
,"Aşa dar, nu atîrnă nici de cine vrea, nici de cine aleargă, ci de Dumnezeu care are milă.","No kodia nai katar o manush ke mangel vai te kerel vari so, numa ferdi O Del si kai si leske mila.",uedin,18,22,1.2222222222222223
,"Fiindcă Scriptura zice lui Faraon: ,,Te-am ridicat înadins, ca să-Mi arăt în tine puterea Mea, şi pentruca Numele Meu să fie vestit în tot pămîntul.``","Ande Vorba le Devleski O Del mothol le amperatoske kai si ande Egypt o Pharaoh, ""Thodem tu te aves amperato saxke te sikavav ande tute murhi putiera, ai te kerav te zhanen murho anav pe sa e lumia.""",uedin,25,38,1.52
,"Astfel, El are milă de cine vrea şi împietreşte pe cine vrea.","No le Devleske si mila anda kaste mangel, ai zuralel o ilo kodolesko kai mangel.",uedin,12,15,1.25
,"Dar îmi vei zice: ,,Atunci de ce mai bagă vină? Căci cine poate sta împotriva voiei Lui?``","Amborim phenena mange, ""Te si kadia, so si kai O Del inker arakhel shipki pel manush? Ke kon sai inkerel kai putiera le Devleski?""",uedin,17,24,1.411764705882353
,"Dar, mai de grabă, cine eşti tu, omule, ca să răspunzi împotriva lui Dumnezeu? Nu cumva vasul de lut va zice celui ce l -a făcut: ,,Pentru ce m-ai făcut aşa?``","Numa kon san tu, manusha, kai des atweto le Devles? Pate o khoro la chikako phushel kodoles kai kerdia les? Sostar kerdian anda mande kadia?",uedin,31,25,0.8064516129032258
,"Nu este olarul stăpîn pe lutul lui, ca din aceeaş frămîntătură de lut să facă un vas pentru o întrebuinţare de cinste, şi un alt vas pentru o întrebuinţare de ocară?","O manush kai kerel buchi la chikasa kerel so mangel andai chik, sa anda iek chik sai kerel iek khoro kai mol kuchi, ai vi sai kerel iek prosto khoro.",uedin,31,30,0.967741935483871
,"Şi ce putem spune, dacă Dumnezeu, fiindcă voia să-Şi arate mînia şi să-Şi descopere puterea, a suferit cu multă răbdare nişte vase ale mîniei, făcute pentru peire;","Apo so si tume te mothon pa Del, manglia te sikavel peski xoli, saxke te sikavel leski putiera. Anda kodia rhevdisardia but ai azhukerdia kodolen kai trobulas te xoliavol pe lende, ai kai sai mudardino le.",uedin,27,36,1.3333333333333333
,"şi să-Şi arate bogăţia slavei Lui faţă de nişte vase ale îndurării, pe cari le -a pregătit mai dinainte pentru slavă (despre noi vorbesc)?","Numa manglia vi te sikavel sode lesko barimos, barvalo lo amenge, No mila leske anda amende, kai lashardia mai anglal te las lesko barimos.",uedin,24,24,1.0
,"Astfel, El ne -a chemat nu numai dintre Iudei, ci şi dintre Neamuri,","Ke ame sam kodola kai akhardia ame, na ferdi mashkar le Zhiduvuria, numa vi mashkar le kolaver thema.",uedin,13,18,1.3846153846153846
,"după cum zice în Osea: ,,Voi numi ,popor al Meu`, pe cel ce nu era poporul Meu, şi ,prea iubită`, pe cea care nu era prea iubită.","Ai kodia mothol ande Vorba le Devleske ando Hosea, ""Kodola kai nas anda murho narodo, akharava le murho narodo; ai o them kai nas mange drago, avela mange kodo them drago.",uedin,27,31,1.1481481481481481
,"Şi acolo unde li se zicea: ,Voi nu sînteţi poporul Meu`, vor fi numiţi fii ai Dumnezeului celui viu.``","Ai kotse kai mothonas lenge 'Ke nai murho narodo,' avena akharde shave le Devleske kai si zhuvindo.""",uedin,19,17,0.8947368421052632
,"Isaia, de altă parte, strigă cu privire la Israel: ,,Chiar dacă numărul fiilor lui Israel ar fi ca nisipul mării, numai rămăşiţa va fi mîntuită.","O Isaiah mothol pai Israel, ""Kana sa o narodo le shave le Israelonge avena sar e chishai la mariaki, ferdi xantsi avena skepime.",uedin,25,23,0.92
,Căci Domnul va împlini pe deplin şi repede pe pămînt cuvîntul Lui.,"Ke O Del kerela so godi phendia ai sigo peski vorba pe phuv.""",uedin,12,13,1.0833333333333333
,"Şi, cum zisese Isaia mai înainte: ,,Dacă nu ne-ar fi lăsat Domnul Savaot o sămînţă, am fi ajuns ca Sodoma, şi ne-am fi asemănat cu Gomora.``","Ai sar phendiasas o Esais mai anglal, te na meklino amenge O Del xantsi anda amari vitsa, iame aviliamas sar o Sodom sas te miazovas po Gormorrha.",uedin,26,27,1.0384615384615385
,"Deci ce vom zice? Neamurile, cari nu umblau după neprihănire, au căpătat neprihănirea şi anume neprihănirea care se capătă prin credinţă;","Apo so te mothas andal manush? Kai nai Zhiduvuria, ai kai chi roden te aven vorta angla Del, kerdile vorta angla Del katar pengo pachamos.",uedin,21,25,1.1904761904761905
,"pe cînd Israel, care umbla după o Lege, care să dea neprihănirea, n'a ajuns la Legea aceasta.","Numa le Zhiduvuria, kai rodenas iek zakono te kerel anda lende te aven vorta angla Del, chi aresle te arakhen kasavestar zakono.",uedin,17,22,1.2941176470588236
,"Pentruce? Pentru că Israel n'a căutat -o prin credinţă, ci prin fapte. Ei s'au lovit de piatra de poticnire,","Sostar? Ke chi rodenas te aven vorta angla Del anda pachamos, numa gindinas ke sai aven vorta angla Del penga buchasa, pele pa bax kai peravel,",uedin,19,26,1.368421052631579
,"după cum este scris: ,,Iată că pun în Sion o Piatră de poticnire, şi o stîncă de cădere: şi cine crede în El, nu va fi dat de ruşine.``","Kai E Vorba le Devleski mothol pa leste, ""Dikhen, tsav ando Zion iek bax kai kerela le manush te peraven, iek bax kai kerel le te peraven; numa kodo kai pachalpe ande leste chi avela leske lazhav.",uedin,29,37,1.2758620689655173
,"Fraţilor, dorinţa inimii mele şi rugăciunea mea către Dumnezeu pentru Israeliţi, este să fie mîntuiţi.","Murhe phral, mange drago sa murhe ilesa, ai so mangav katar O Del le Zhidovonge si te aven skepime.",uedin,15,19,1.2666666666666666
,"Le mărturisesc că ei au rîvnă pentru Dumnezeu, dar fără pricepere:","Ke sai mothav pa lende ke sa penge ilesa mangen te keren buchi le Devleske, numa bi gojako.",uedin,11,18,1.6363636363636365
,"pentrucă, întrucît n-au cunoscut neprihănirea, pe care o dă Dumnezeu, au căutat să-şi pună înainte o neprihănire a lor înşişi, şi nu s'au supus astfel neprihănirii, pe care o dă Dumnezeu.","Ke chi haliarde sar O Del kerel le manushen te aven vorta angla leste, ai won rode te keren pengo zakono te aven vorta, ai kadia chi manglia te keren sar O Del kerel andal manush vorta.",uedin,31,37,1.1935483870967742
,"Căci Hristos este sfîrşitul Legii, pentruca oricine crede în El, să poată căpăta neprihănirea.",Ke o Kristosi kai getolpe o zakono te kerel te aven vorta angla Del kodola kai pachanpe.,uedin,14,17,1.2142857142857142
,"În adevăr, Moise scrie că omul care împlineşte neprihănirea, pe care o dă Legea, va trăi prin ea.","Eta so o Moses ramosardia pa sar sai te aves vorta angla Del trobul te les tu pala zokono, o manush kai lela pe pala zakono traiila katar kodo zakono.",uedin,18,30,1.6666666666666667
,"Pe cînd iată cum vorbeşte neprihănirea, pe care o dă credinţa: ,,Să nu zici în inima ta: ,Cine se va sui în cer?` (Să pogoare adică pe Hristos din cer).","Numa eta, sar si phendo te sai aves vorta angla Del pala pachamos: na phen ande cho ilo, kon zhala ando rhaio?",uedin,30,22,0.7333333333333333
,"Ce zice ea deci? ,Cuvîntul este aproape de tine: în gura ta şi în inima ta.` Şi cuvîntul acesta este cuvîntul credinţei, pe care -l propovăduim noi.","So mothol kacha? E vorba pashe tute la ande cho mui, ai ande cho ilo:",uedin,27,15,0.5555555555555556
,"Dacă mărturiseşti deci cu gura ta pe Isus ca Domn, şi dacă crezi în inima ta că Dumnezeu L -a înviat din morţi, vei fi mîntuit.","kodia vorba si e viasta le pachamoski kai phenas, anda cho mui mothos angla savorhenge ke O Jesus si O Del, ai te pachasa tu ande cho ilo ke O Del andia les katar e martia ka traio, avesa skipime.",uedin,26,40,1.5384615384615385
,"Căci prin credinţa din inimă se capătă neprihănirea, şi prin mărturisirea cu gura se ajunge la mîntuire,","Ke o manush pachalpe ande pesko ilo, ai O Del kerel les te avel vorta angla leste; o manush mothol peske muiesa, ai O Del skepil les.",uedin,17,27,1.588235294117647
,"după cum zice Scriptura: ,Oricine crede în el, nu va fi dat de ruşine.`","Ke E Vorba le Devleski mothol, kon godi pachalape ando Del chi avela leske lazhav.",uedin,14,15,1.0714285714285714
,"În adevăr, nu este nici o deosebire între Iudeu şi Grec; căci toţi au acelaş Domn, care este bogat în îndurare pentru toţi cei ce -L cheamă.","Le Zhiduvuria ai kodola kai Nai Zhiduvuria saikfialo le, savorhe si le iek Del kai del pesko mishtimos ka sa kodola kai akharen les.",uedin,27,24,0.8888888888888888
,"Fiindcă ,oricine va chema Numele Domnului, va fi mîntuit.`",Kon godi kai akharel po anav le Devlesko avela skepime.,uedin,9,10,1.1111111111111112
,"Dar cum vor chema pe Acela în care n'au crezut? Şi cum vor crede în Acela, despre care n'au auzit? Şi cum vor auzi despre El fără propovăduitor?",Numa sar te akharena pe kodo kai chi pachaiepe ande leste? Ai sar te pachanpe ande kodo kai chi ashunde pa leste? Ai sar te ashunen pa leste kana nai khonik te mothol pa leste?,uedin,28,35,1.25
,"Şi cum vor propovădui, dacă nu sînt trimeşi? După cum este scris: ,Cît de frumoase sînt picioarele celor ce vestesc pacea, ale celor ce vestesc Evanghelia!`","Ai sar te avel manush kai den duma pa Del, te na avena tradine? Che shukar le punrhe kodolenge kai mothon pai pacha, ai kodola kai anen e lashi viasta!",uedin,26,30,1.1538461538461537
,"Dar nu toţi au ascultat de Evanghelie. Căci Isaia zice: ,Doamne, cine a crezut propovăduirea noastră?`","Numa chi linepe savorhe palai lashi viasta. o Esaiah mothol, ""Devla, kon pachaiepe kana diam duma pa tute?""",uedin,16,18,1.125
,"Astfel, credinţa vine în urma auzirii; iar auzirea vine prin Cuvîntul lui Hristos.","No antunchi o pachamos avel katar so ashunes, ai so ashunes avel katar E Vorba le Devleske.",uedin,13,17,1.3076923076923077
,"Dar eu întreb: ,N'au auzit ei?` Ba da; căci ,glasul lor a răsunat prin tot pămîntul, şi cuvintele lor au ajuns pînă la marginile lumii.`","Numa me mothav, pate zhi ashunde e lashi viasta? E, ashunde la, lenge vorba ashundili pe sa e lumia.",uedin,25,19,0.76
,"Dar întreb iarăş: ,N'a ştiut Israel lucrul acesta?` Ba da; căci Moise, cel dintîi, zice: ,Vă voi întărîta la pizmă prin ceeace nu este neam, vă voi aţîţa mînia printr-un neam fără pricepere.`","Numa me mothav, pate le Zhiduvuria chi zhanenas? o Moses o pervo phendia, kerava te avel tume xoli pe kodola kai nai chacho them, kerava te xolavon pek them kai nai gojaver.",uedin,33,32,0.9696969696969697
,"Şi Isaia merge cu îndrăzneala pînă acolo că zice: ,Am fost găsit de ceice nu Mă căutau; M'am făcut cunoscut celor ce nu întrebau de Mine.`","O Esaiah tromal te mothol mai but, ""Arakhlema kodola kai chi rodenas ma; sikadilem kodolenge kai chi mangenas mandar kanchi.",uedin,26,20,0.7692307692307693
,"Pe cînd, despre Israel zice: ,Toată ziua Mi-am întins mînile spre un norod răzvrătit şi împotrivitor la vorbă.`","Numa le Zhidovonge mothol, sorho dies vazdem le vas karing iek narodo kai chi pachal o mui ai kai chi mangen.",uedin,18,21,1.1666666666666667
,"Întreb dar: ,A lepădat Dumnezeu pe poporul Său?` Nicidecum! Căci şi eu sînt Israelit, din sămînţa lui Avraam, din seminţia lui Beniamin.","Phushav tumen, O Del dia rigate peske narodos? Nichi, ke I me sim zhidovo andai vitsa le Abrahamoski, andal Benjamin.",uedin,22,20,0.9090909090909091
,"Dumnezeu n'a lepădat pe poporul Său, pe care l -a cunoscut mai dinainte. Nu ştiţi ce zice Scriptura, în locul unde vorbeşte despre Ilie? Cum se plînge el lui Dumnezeu împotriva lui Israel, cînd zice:","O Del chi dia vov si rigate peske narodos kai zhanelas len mai anglal, pate chi zhanen so mothol E Vorba le Devleski pa Elijah? o Elijah mothol le Devleske ke le Zhiduvuria chi keren mishto. Phenelas,",uedin,35,37,1.0571428571428572
,",,Doamne, pe proorocii Tăi i-au omorît, altarele Tale le-au surpat; am rămas eu singur, şi caută să-mi ia viaţa?``","""Devla, mudarde le profeton, ai perade che altaria; me ashilem korkorho, ai roden te mudaren vi man.""",uedin,19,17,0.8947368421052632
,"Dar ce -i răspunde Dumnezeu? ,,Mi-am păstrat şapte mii de bărbaţi, cari nu şi-au plecat genunchiul înaintea lui Baal.``","Ai so phendia leske O Del, ""Garadem mange efta mi zhene kai chi dine changa angla o xoxamlo del o Baal.""",uedin,19,21,1.105263157894737
,"Tot aşa, şi în vremea de faţă, este o rămăşiţă datorită unei alegeri, prin har.",Ai vi akana mai si xantsi narodo kai O Del alosardia len pala pesko lashimos.,uedin,15,15,1.0
,"Şi dacă este prin har, atunci nu mai este prin fapte; altmintrelea, harul n'ar mai fi har. Şi dacă este prin fapte, nu mai este prin har; altmintrelea, fapta n'ar mai fi faptă.","Alosardia le pala pesko lashimos, na ke won keren vari so mishto; ke antunchi o lashimos le Devlesko nas te avel chacho lashimos.",uedin,33,23,0.696969696969697
,"Deci, ce urmează? Că Israel n'a căpătat ce căuta, iar rămăşiţa aleasă a căpătat; pe cînd ceilalţi au fost împietriţi,","So te mothas? So rodenas le Zhiduvuria chi line, ferdi kodolen kai alosardia O Del line so rodenas, le kolaver lengo ilo zurailo sas,",uedin,20,24,1.2
,"după cum este scris: ,,Dumnezeu le -a dat un duh de adormire, ochi ca să nu vadă, şi urechi ca să n'audă, pînă în ziua de astăzi.``","Sar si ramome ande Vorbe le Devleski, O Del kerdia te sovel lenge goji, ai kerdia te na dikhen penge iakhensa, ai te na ashunen penge khanensa, zhi adies.",uedin,27,29,1.0740740740740742
,"Şi David zice: ,,Masa lor să li se prefacă într -o cursă, într-un laţ, într-un prilej de cădere şi într -o dreaptă răsplătire.","O David mai mothol, ""Lengi skafidi te avel lenge duzhmano, ai te peren, ai te pochinen o baio kai kerde.",uedin,23,20,0.8695652173913043
,"Să li se întunece ochii ca să nu vadă, şi spinarea să le -o ţii mereu gîrbovită.``","Lenge iakha te phandadion ai te na mai dikhen, ai ker te aven sagda lenge zea bange.",uedin,17,17,1.0
,"Întreb dar: ,,S'au poticnit ei ca să cadă? Nicidecum! Ci, prin alunecarea lor, s'a făcut cu putinţă mîntuirea Neamurilor, ca să facă pe Israel gelos;","Phushav, kana le Zhiduvuria pele, pele ai nashti mai vazden pe? Nichi, numa pala penge shipki, o kolaver narodo sai lia o skepimos, ai sai sikipin le Zhidovon.",uedin,25,28,1.12
,"dacă, deci, alunecarea lor a fost o bogăţie pentru lume, şi paguba lor a fost o bogăţie pentru Neamuri, ce va fi plinătatea întoarcerii lor?","Te sas ke palai shipka le Zhidovongi. E lumia lia barvalimos ando Del, ai kai sas won mekle tele o kolaver narodo barvalo ando Del. Sode mai but avela kana dena pa savorhe ka Del?",uedin,25,35,1.4
,"şi caut, ca, dacă este cu putinţă, să stîrnesc gelozia celor din neamul meu, şi să mîntuiesc pe unii din ei.","Ai te sai xoliarav te dashtiva murhe narodos kai si zhaluzo, ai te skepiv unen.",uedin,21,15,0.7142857142857143
,"Căci, dacă lepădarea lor a adus împăcarea lumii, ce va fi primirea lor din nou, decît viaţă din morţi?","E, kana sas thodine rigate e lumia kadia lashardili le Devlesa. So kerdiola kana lela le O Del pasha peste? Antunchi avela o traio kodolenge kai sas mule.",uedin,19,28,1.4736842105263157
,"Iar dacă cele dintîi roade sînt sfinte, şi plămădeala este sfîntă; şi dacă rădăcina este sfîntă, şi ramurile sînt sfinte.","Te si o pervo kotor le manrhesko andino angla Del, sa manrho antrego lesko si; te si le vuni la krenzhaki dine le Devleske, vi le krenzhi si leske.",uedin,20,29,1.45
,"Iar dacă unele din ramuri au fost tăiate, şi dacă tu, care erai dintr'un măslin sălbatic, ai fost altoit în locul lor, şi ai fost făcut părtaş rădăcinii şi grăsimii măslinului,","Le Zhiduvuria si sar iek khash maslenengo kai si lasharde, ai kai uni krenzhi sas shinde, tu kai chi san Zhidovo, tu san sar iek krenzha maslenengi chorhi thodino ando lengo than, ai tu akana les andai vuna kai pravarel le maslenen kai si lasharde.",uedin,31,45,1.4516129032258065
,"nu te făli faţă de ramuri. Dacă te făleşti, să ştii că nu tu ţii rădăcina, ci rădăcina te ţine pe tine.",Anda kodia c hi trobul te avel tuke gratsia le krenzhi kai sas shinde. Sar te keres barimata? Ke chi san tu kai ingeres le vunen - numa le vuni ingeren tut.,uedin,22,32,1.4545454545454546
,"Dar vei zice: ,,Ramurile au fost tăiate, ca să fiu altoit eu.``","Amborim mothos mange, ""Ke kodola krenzhi shinde sas katar o khash te avav me astardo ande lengo than.""",uedin,12,18,1.5
,"Adevărat: au fost tăiate din pricina necredinţei lor, şi tu stai în picioare prin credinţă: Nu te îngîmfa dar, ci teme-te!","E vorta, shinde sas kodola krenzhi katar o khash ke nas le dosta pachamos, ai tu san akana ande lengo than ke tu pachas tu. Numa arakh tu katar le barimata ai arakh tu.",uedin,21,34,1.619047619047619
,"Căci dacă n'a cruţat Dumnezeu ramurile fireşti, nu te va cruţa nici pe tine.","Ke te nas defial lasho O Del le Zhidovonsa kai si krenzhi lashe, chi tusa chi avela lasho.",uedin,14,18,1.2857142857142858
,"Uită-te dar la bunătatea şi asprimea lui Dumnezeu: asprime faţă de ceice au căzut, şi bunătate faţă de tine, dacă nu încetezi să rămîi în bunătatea aceasta; altmintrelea, vei fi tăiat şi tu.","Le sama sar O Del sikavel pesko lashimos ai peske xoli, xoliariko lo pe kodola kai durile lestar, ai lasho lo tusa, numa trobul te beshes ande lesko lashimos; te na nichi, vi tu avesa shinado sar iek krenzha.",uedin,33,39,1.1818181818181819
,"Şi chiar ei: dacă nu stăruiesc în necredinţă, vor fi altoiţi; căci Dumnezeu poate să -i altoiască iarăş.","Ai te mangena le Zhiduvuria te boldenpe karing mande, ai te pachanpe, aven astarde kotse kai sas astarde mai anglal, ke O Del si les e putiera te astarel le palpale.",uedin,18,31,1.7222222222222223
,"Fiindcă, dacă tu, care ai fost tăiat dintr'un măslin, care din fire era sălbatec, ai fost altoit, împotriva firii tale, într'un măslin bun, cu cît mai mult vor fi altoiţi ei, cari sînt ramuri fireşti, în măslinul lor?","Tu kai chi san Zhidovo, tu san ferdi iek krenzha ieke khashteske maslenengo chorho shinde la, ai astarde la kai chi trobulas pe iek khash maslenengo lashardo le Zhiduvuria, won si le krenzhi le chache kodole khashtesko maslenengo kai si lashardo, No avela but mai lioxo te astaras le pale po khash kai sas vunzhe mai anglal.",uedin,38,57,1.5
,"Fraţilor, pentruca să nu vă socotiţi singuri înţelepţi, nu vreau să nu ştiţi taina aceasta: o parte din Israel a căzut într'o împietrire, care va ţinea pînă va intra numărul deplin al Neamurilor.","Murhe phral, eta iek chachimos garado kai mangav te mothav tumenge. Saxke te na gindin ke gojaver san, uni andal Zhiduvuria nashtin te haliaren, numa kodia chi avela sagda, numa zhi kai le kolaver thema aven skepime.",uedin,33,37,1.121212121212121
,"Şi atunci tot Israelul va fi mîntuit, dupăcum este scris: ,,Izbăvitorul va veni din Sion, şi va îndepărta toate nelegiurile dela Iacov.","Ai eta, sa le Zhiduvuria avena skepime. Sar mothol Vorba le Devleske, ""O skepitori avela anda Zion, ankalavela so godi si chorho andai vitsa le Iakovoske.",uedin,22,26,1.1818181818181819
,"Acesta va fi legămîntul, pe care -l voi face cu ei, cînd le voi şterge păcatele.``","Ai eta, so kerela lensa, kana lava le bezexa pa lende.""",uedin,16,11,0.6875
,"În ce priveşte Evanghelia, ei sînt vrăjmaşi, şi aceasta spre binele vostru; dar în ce priveşte alegerea, sînt iubiţi, din pricina părinţilor lor.","Te dikhasa sar le Zhiduvuria chi mangle e lashi viasta, won si le duzhmaia le Devleske pe tumaro lashimos. Numa te dikhasa o alomos kai sas kerdo katar O Del, won si kodola kai O Del mangel pala lenge dada.",uedin,23,40,1.7391304347826086
,Căci lui Dumnezeu nu -I pare rău de darurile şi de chemarea făcută.,"Ke O Del chi lel palpale so dia, ai chi parhuvel pesko gindo karing kodola kai akhardia le.",uedin,13,18,1.3846153846153846
,"Dupăcum voi odinioară n'aţi ascultat de Dumnezeu, şi dupăcum prin neascultarea lor aţi căpătat îndurare acum,","Mai anglal chi pachaian o mui le Devlesko, numa akana lian o lashimos le Devlesko ke le Zhiduvuria chi pachaie lesko mui.",uedin,16,22,1.375
,"tot aşa, ei acum n'au ascultat, pentruca, prin îndurarea arătată vouă, să capete şi ei îndurare.","Ai vi chi pachaie le Devlesko mui, akana saxke o lashimos le Devlesko avel tumen dino, numa saxke vi won sai zhanen akana kodo lashimos.",uedin,16,25,1.5625
,"Fiindcă Dumnezeu a închis pe toţi oamenii în neascultare, ca să aibă îndurare de toţi.","Ke O Del kerdia anda sako manush te avel phanglo ai te na pachal o mui, saxke te sikavel savorhenge pesko lashimos.",uedin,15,22,1.4666666666666666
