ID,Text_ro,Text_rom
Mark_9_21,"Isus a întrebat pe tatăl lui: „Câtă vreme este de când îi vine aşa?” „Din copilărie”, a răspuns el.",Haj ⌞o Isus⌟ pućhlǎs le ⌞ćhavesqe⌟ dades: — De kana tïmplol pes leça kadja? Haj vov dinǎs anglal: — De kana sas tikno ćhavorro.
Mark_9_22,"„Şi, de multe ori, duhul l-a aruncat când în foc, când în apă, ca să-l omoare. Dar, dacă poţi face ceva, fie-Ţi milă de noi şi ajută-ne.”","Haj but var ⌞o beng⌟ ćhudinǎs les kana and‑e jag, kana and‑o pani, kaś te mudarel les. Ama, dake Tu daśtis te keres vareso, ker Tuqe mila amença haj aźutisar amen!"
Mark_9_23,Isus a răspuns: „Tu zici: ‘Dacă poţi.’ Toate lucrurile sunt cu putinţă celui ce crede!”,"O Isus phendǎs lesqe: — ⌞Tu phenes: ⌟ dake daśtiv?! Vaś kodova kaj pakǎl, daśtil pes te oven kerde savorre bukǎ!"
Mark_9_24,"Îndată, tatăl copilului a strigat cu lacrimi: „Cred, Doamne! Ajută necredinţei mele!”",Haj o dad le ćhavesqo cipisajlǎs: — Pakǎv! Ama aźutisar man te pakǎv maj but!
Mark_9_25,"Când a văzut Isus că norodul vine în fuga mare spre El, a mustrat duhul necurat şi i-a zis: „Duh mut şi surd, îţi poruncesc să ieşi din copilul acesta şi să nu mai intri în el.”","Kana dikhlǎs o Isus ke ol but manuśa aven pe Lesθe naśindoj, phendǎs zorǎça le bengesqe: — Porunćiv tuqe, bengana mucimasqo haj kaśukimasqo: inkle avri haj na maj tut ande lesθe!"
Mark_9_26,"Şi duhul a ieşit, ţipând şi scuturându-l cu mare putere. Copilul a rămas ca mort, aşa că mulţi ziceau: „A murit!”","Haj ⌞o beng⌟ cipisajlǎs haj izdravdǎs le ćhaves zorales, haj pala koja inklistǎs. O ćhavo aćhilǎs sar mulo, kadja ke but ʒene phenenas ke mulǎs."
Mark_9_27,Dar Isus l-a apucat de mână şi l-a ridicat. Şi el s-a sculat în picioare.,Ama o Isus lilǎs les vastesθar haj vazdinǎs les. Haj vov uśtilǎs ande punrenθe.
Mark_9_28,"Când a intrat Isus în casă, ucenicii Lui L-au întrebat deoparte: „Noi de ce n-am putut să scoatem duhul acesta?”","Haj pala so o Isus gelǎs and‑o kher, Lesqe ućenićǎ lile Les rigaθe haj pućhle Les: — Sosqe ame na daśtisardǎm te inkalas les?"
Mark_9_29,"„Acest soi de draci”, le-a zis El, „nu poate ieşi decât prin rugăciune şi post.”",Vov phendǎs lenqe: — Kasavo ⌞beng⌟ inklel avri numaj dake rugin tumen ⌞k‑o Del⌟ ⌞⌞haj inkeren posto⌟⌟. O Isus phenel e dujto var ke merela haj ʒivdǒla
Mark_9_30,Au plecat de acolo şi au trecut prin Galileea. Isus nu voia să ştie nimeni că trece.,"O Isus haj Lesqe ućenićǎ telǎrde de kothar haj nakhle pand‑e Galilea. Ama o Isus na kamelas te ʒanel vrojekh ke nakhelas kothar,"
Mark_9_31,"Căci învăţa pe ucenicii Săi şi zicea: „Fiul omului va fi dat în mâinile oamenilor; ei Îl vor omorî, şi a treia zi după ce-L vor omorî, va învia.”","vaś ke siklǎrelas numaj Pesqe ućenićen. Haj phenelas le ućenićenqe: — O ovela dino and‑ol vasta le manuśenqe. Haj von mudarena Les, ama and‑o trinto ges pala so mudarena Les, Vov ."
Mark_9_32,Dar ucenicii nu înţelegeau cuvintele acestea şi se temeau să-L întrebe.,Ama von na xakǎrenas kadala dume haj te pućhen Les. Kon si maj opre?
Mark_9_33,"Apoi au venit la Capernaum. Când era în casă, Isus i-a întrebat: „Despre ce vorbeaţi unul cu altul pe drum?”","Pala koja aresle k‑o Kapernaum. Haj kana sas andre and‑o kher, o Isus pućhlǎs le ućenićen: — Pa sosθe xanas tumen p‑o drom?"
Mark_9_34,"Dar ei tăceau, pentru că pe drum se certaseră între ei ca să ştie cine este cel mai mare.","Ama von aćhenas andar o muj, vaś ke p‑o drom xalesas pen pa savo si maj opre ⌞andar lenθe⌟."
Mark_9_35,"Atunci, Isus a şezut jos, a chemat pe cei doisprezece şi le-a zis: „Dacă vrea cineva să fie cel dintâi, trebuie să fie cel mai de pe urmă din toţi şi slujitorul tuturor!”","Atunći o Isus beślǎs tele, le deśudujen haj phendǎs lenqe: — Dake varekon kamel te ovel maj opre okolavrenθar, trebul te ovel maj tele savorrenθar haj te sluźil len."
Mark_9_36,"Şi a luat un copilaş şi l-a aşezat în mijlocul lor, apoi l-a luat în braţe şi le-a zis:",Haj lilǎs jekhe ćhavorres haj thodǎs les ande lenqo maśkar. Pala koja lilǎs les ande Pesqi angali haj phendǎs lenqe: —
Mark_9_37,"„Oricine primeşte pe unul din aceşti copilaşi în Numele Meu Mă primeşte pe Mine şi oricine Mă primeşte pe Mine nu Mă primeşte pe Mine, ci pe Cel ce M-a trimis pe Mine.”","Orkon primil ande Mirro jekhe ćhavorres, Man primil Man. Haj kon primil Man, na primil ⌞numaj⌟ Man, ta ⌞primil vi⌟ Kodoles savo Man. Inkerel amença kon na‑i kontra amari"
Mark_9_38,"Ioan I-a zis: „Învăţătorule, noi am văzut pe un om scoţând draci în Numele Tău şi l-am oprit, pentru că nu venea după noi.”","O Joan phendǎs le Isusosqe: — , ame dikhlǎm jekhe manuśes savo inkalelas bengen ande Kiro . Haj oprisardǎm les, vaś ke na lelas pes pala amenθe."
Mark_9_39,"„Nu-l opriţi”, a răspuns Isus, „căci nu este nimeni care să facă minuni în Numele Meu şi să Mă poată grăi de rău îndată după aceea.","⌞Ama⌟ o Isus phendǎs lesqe: — Na oprin les, vaś ke khonik na daśtila te del duma nasul pa Manθe pala so kerdǎs jekh bari buki ande Mirro Anav."
Mark_9_40,Cine nu este împotriva noastră este pentru noi.,Inkerel amença kon na‑i kontra amari.
Mark_9_41,"Şi oricine vă va da de băut un pahar cu apă în Numele Meu, pentru că sunteţi ucenici ai lui Hristos, adevărat vă spun că nu-şi va pierde răsplata.","Ćaćes phenav tumenqe: ćaćes lela pesqi pokin orkon dela tumen ande Mirro Anav jekh pani kaś te pen, vaś ke sen le ⌞ućenićǎ⌟. Ferin tumen katar o bezex!"
Mark_9_42,"Dar , dacă va face cineva să păcătuiască pe unul din aceşti micuţi care cred în Mine, ar fi mai bine pentru el să i se lege de gât o piatră mare de moară şi să fie aruncat în mare.",Ama vaj le manuśesθar savo kerela te perel and‑o vrojekh de‑ande kadala tiknorre save pakǎn ande Manθe! Ovela maj miśto kole manuśesqe dake ovela phanglo ke lesqi korr jekh barr baro katar o asǎv haj ovela ćhudino and‑o baro pani.
Mark_9_43,"Dacă mâna ta te face să cazi în păcat, tai-o; este mai bine pentru tine să intri ciung în viaţă decât să ai două mâini şi să mergi în gheenă, în focul care nu se stinge,","Haj dake kiro vast kerel tut te peres and‑o bezex, ćhin les tuθar! Si maj miśto te ovel tut numaj jekh vast haj te ʒives bi te meres, desar te ovel tut ol duj vasta haj te areses and‑e geena, and‑e jag e bimudardi,"
Mark_9_44,unde viermele lor nu moare şi focul nu se stinge.,⌞⌞ kaj ol kerme ⌞save xan⌟ len na oprin pen haj e jag na mudardǒl .⌟⌟
Mark_9_45,"Dacă piciorul tău te face să cazi în păcat, taie-l; este mai bine pentru tine să intri în viaţă şchiop decât să ai două picioare şi să fii aruncat în gheenă, în focul care nu se stinge,","Haj dake kiro punro kerel tut te peres and‑o bezex, ćhin les tuθar! Si maj miśto te ovel tut numaj jekh punro ⌞haj⌟ te ʒives bi te meres, desar te ovel tut ol duj punre haj te oves ćhudino and‑e geena, ⌞⌞and‑e jag e bimudardi,⌟⌟"
Mark_9_46,unde viermele lor nu moare şi focul nu se stinge.,⌞⌞ kaj ol kerme ⌞save xan⌟ len na oprin pen haj e jag na mudardǒl ⌟⌟.
Mark_9_47,"Şi dacă ochiul tău te face să cazi în păcat, scoate-l; este mai bine pentru tine să intri în Împărăţia lui Dumnezeu numai cu un ochi, decât să ai doi ochi şi să fii aruncat în focul gheenei,","Haj dake kiri jakh kerel tut te peres and‑o bezex, inkal la! Si maj miśto te ovel tut numaj jekh jakh ⌞haj⌟ te ʒas and‑o le Devlesqo, desar te ovel tut ol duj jakha haj te oves ćhudino and‑e geena ⌞⌞jagaqi⌟⌟,"
Mark_9_48,unde viermele lor nu moare şi focul nu se stinge.,kaj ol kerme ⌞save xan⌟ len na oprin pen haj e jag na mudardǒl.
Mark_9_49,Pentru că fiecare om va fi sărat cu foc şi orice jertfă va fi sărată cu sare.,Vaś ke sakon ⌞manuś⌟ ovela uźǎrdo jagaça ⌞⌞kadja sar sakon źertfa ovela londǎrdi loneça.⌟⌟
Mark_9_50,"Sarea este bună , dar, dacă sarea îşi pierde puterea de a săra, cu ce îi veţi da înapoi puterea aceasta? Să aveţi sare în voi înşivă şi să trăiţi în pace unii cu alţii.”","O lon si laćho. Ama dake o londipen inklel andar lesθe, soça laćharena tume o lon kaś te ovel palem londo? Te oven laćhe sar o lon haj te trajin ande paćǎ jekh avreça!"
Mark_10_1,"Isus a plecat de acolo şi a venit în ţinutul Iudeii, dincolo de Iordan. Gloatele s-au adunat din nou la El şi, după obiceiul Său, a început iarăşi să-i înveţe.","⌞Pala koja⌟ o Isus telǎrdǎs de kothar haj avilǎs and‑e reʒiunǎ la ⌞haj⌟ intǎl o ⌞pani⌟ Jordan. ⌞Othe⌟ ol but manuśa palem kidine pen ⌞rota paśa⌟ Lesθe. Haj Vov, pala sar kerelas sakon var, astardǎs palem te siklǎrel ⌞le manuśen⌟."
Mark_10_2,"Au venit la El fariseii şi, ca să-L ispitească, L-au întrebat dacă este îngăduit unui bărbat să-şi lase nevasta.","Avile Lesθe niśte . Haj, kaś te thon Les k‑e proba, pućhle Les dake le rromes si les voja te mukhel pes pesqe rromnǎθar."
Mark_10_3,"Drept răspuns, El le-a zis: „Ce v-a poruncit Moise?”",Haj Vov dinǎs lenqe anglal: — So porunćisardǎs tumenqe o Mojse?
Mark_10_4,"„Moise”, au zis ei, „a dat voie ca bărbatul să scrie o carte de despărţire şi s-o lase.”",Von phende: — O Mojse dinǎs voja ⌞le rromes⌟ te ⌞la rromnǎqe⌟ jekh lil mukhlimasqo haj te del la avri.
Mark_10_5,Isus le-a zis: „Din pricina împietririi inimii voastre v-a scris Moise porunca aceasta.,O Isus phendǎs lenqe: — O Mojse xramosardǎs tumenqe kadaja porunka vaś ke tumenqe sas prǎ phares te aśunen le Devlesθar.
Mark_10_6,"Dar, de la începutul lumii, Dumnezeu i-a făcut parte bărbătească şi parte femeiască.","Ama, de kana kerdǎs o Del sǎ e lumǎ, „Vov kerdǎs len murś haj ʒuvli.”"
Mark_10_7,De aceea va lăsa omul pe tatăl său şi pe mama sa şi se va lipi de nevastă-sa.,"„Vaś koja, o murś mukhela pesqe dades haj pesqe deja haj ovela unime lesqe ʒuvlǎça"
Mark_10_8,"Şi cei doi vor fi un singur trup. Aşa că nu mai sunt doi, ci sunt un singur trup.","haj ol duj ʒene ovena jekh trupo.” Kadja ke ći maj si duj ʒene, ta si jekh trupo."
Mark_10_9,"Deci ce a împreunat Dumnezeu, omul să nu despartă.”",Deć te na deskerel o manuś so phanglǎs o Del !
Mark_10_10,"În casă, ucenicii L-au întrebat iarăşi asupra celor de mai sus.",⌞Ama⌟ andre and‑o kher ol ućenićǎ pućhle Les ⌞vi von⌟ pa kadaja buki.
Mark_10_11,El le-a zis: „Oricine îşi lasă nevasta şi ia pe alta de nevastă preacurveşte faţă de ea,"Haj Vov phendǎs lenqe: — Dake varekon mukhela pes pesqe rromnǎθar haj avre ʒuvlǎça, vov ."
Mark_10_12,şi dacă o nevastă îşi lasă bărbatul şi ia pe altul de bărbat preacurveşte.”,"Haj dake ⌞jekh rromni⌟ mukhela pes pesqe rromesθar haj prandila pes avre murśeça, voj prǎkurvila. O Isus binekuvintil le ćhavorren"
Mark_10_13,I-au adus nişte copilaşi ca să Se atingă de ei. Dar ucenicii au certat pe cei ce îi aduceau.,"Niśte manuśa ande penqe ćhavorren k‑o Isus, kaś te thol Pesqe vasta opral lenθe. Ama ol ućenićǎ mustrosarde len ⌞ke ande len⌟."
Mark_10_14,"Când a văzut Isus acest lucru, S-a mâniat şi le-a zis: „Lăsaţi copilaşii să vină la Mine şi nu-i opriţi, căci Împărăţia lui Dumnezeu este a celor ca ei.","O Isus xolǎjlǎs kana dikhlǎs kadaja buki haj phendǎs lenqe: — Mukhen le ćhavorren te aven Manθe! Haj na oprin len, anda ke o le Devlesqo si vaś kola save si sar ol ćhavorre!"
Mark_10_15,Adevărat vă spun că oricine nu va primi Împărăţia lui Dumnezeu ca un copilaş cu niciun chip nu va intra în ea!”,"Ćaćes phenav tumenqe, jekh manuś trebul te primil le Devles sar Thagar, sar jekh ćhavorro primil Les, aver felo na ʒala ande Lesqo Thagaripen!"
Mark_10_16,"Apoi i-a luat în braţe şi i-a binecuvântat, punându-Şi mâinile peste ei.","Pala koja lilǎs le ćhavorren ande Pesqi angali, thodǎs Pesqe vasta opral lenθe haj binekuvintisardǎs len. O Isus haj o barvalo manuś"
Mark_10_17,"Tocmai când era gata să pornească la drum, a alergat la El un om care a îngenuncheat înaintea Lui şi L-a întrebat: „Bunule Învăţător, ce să fac ca să moştenesc viaţa veşnică?”","Kana o Isus sas gata te telǎrel dromesθe, naślǎs karing Lesθe jekh manuś, savo angla Lesθe haj pućhlǎs Les: — Laćhe ! So te kerav kaś te ʒivav bi te merav?"
Mark_10_18,"„Pentru ce Mă numeşti bun?”, i-a zis Isus. „Nimeni nu este bun, decât Unul singur: Dumnezeu.","O Isus phendǎs lesqe: — Sosθar phenes ke sem laćho? Numaj jekh si laćho – o Del. Avrǎl Lesθar, khonik na‑i laćho."
Mark_10_19,Cunoşti poruncile: ‘Să nu preacurveşti; să nu ucizi; să nu furi; să nu faci o mărturisire mincinoasă; să nu înşeli; să cinsteşti pe tatăl tău şi pe mama ta.’”,Ʒanes ol porunke: „Te na mudares! Te na ! Te na ćores! Te na thos marturia xoxavni!” Te na ⌞khanikas⌟! „De pakǐv kire dades haj kire deja!”
Mark_10_20,"El I-a răspuns: „Învăţătorule, toate aceste lucruri le-am păzit cu grijă din tinereţea mea.”","⌞Ama⌟ vov phendǎs Lesqe: — Siklǎrnea, inkerdem sǎ kadala porunke de kana semas terno."
Mark_10_21,"Isus S-a uitat ţintă la el, l-a iubit şi i-a zis: „Îţi lipseşte un lucru; du-te de vinde tot ce ai, dă la săraci, şi vei avea o comoară în cer. Apoi vino, ia-ţi crucea şi urmează-Mă.”","Haj o Isus dikhlǎs lesθe haj kodova sas Lesqe drago. Haj phendǎs lesqe ⌞o Isus⌟: — Maj trebul tut jekh buki: Ʒa, bikin sǎ so si tut haj de ol love le ćorrorrenqe haj ovela tut barvalipen and‑o ćeri. Pala koja av, ⌞⌞le kiro truśul⌟⌟ haj le tut pala Manθe!"
Mark_10_22,"Mâhnit de aceste cuvinte, omul acesta a plecat întristat de tot, căci avea multe avuţii.","Haj kodova manuś tristosajlǎs kana aśundǎs kadala dume haj telǎrdǎs dukhavdo, vaś ke sas zorales barvalo."
Mark_10_23,Isus S-a uitat împrejurul Lui şi a zis ucenicilor Săi: „Cât de anevoie vor intra în Împărăţia lui Dumnezeu cei ce au avuţii!”,Atunći o Isus dikhlǎs rota haj phendǎs Pesqe ućenićenqe: — Si but phares te ʒan ol barvale and‑o le Devlesqo!
Mark_10_24,"Ucenicii au rămas uimiţi de cuvintele Lui. Isus a luat din nou cuvântul şi le-a zis: „Fiilor, cât de anevoie este pentru cei ce se încred în bogăţii să intre în Împărăţia lui Dumnezeu!","Ol ućenićǎ sas mirime Lesqe dumenθar. Ama o Isus phendǎs lenqe palem: — Ćhavalen, si but phares te ʒan and‑o Thagaripen le Devlesqo ⌞⌞kola save bazin pen p‑ol barvalimata⌟⌟!"
Mark_10_25,Mai lesne este să treacă o cămilă prin urechea unui ac decât să intre un om bogat în Împărăţia lui Dumnezeu!”,Si maj lokhes te nakhel e kämila pand‑o kan la suvǎqo desar te ʒal o barvalo and‑o Thagaripen le Devlesqo.
Mark_10_26,Ucenicii au rămas şi mai uimiţi şi au zis unii către alţii: „Cine poate atunci să fie mântuit?”,Ol ućenićǎ sas vi maj mirime haj phenenas jekh avresqe: — Atunći ovela xastravdo vrojekh?
Mark_10_27,"Isus S-a uitat ţintă la ei şi le-a zis: „Lucrul acesta este cu neputinţă la oameni, dar nu la Dumnezeu, pentru că toate lucrurile sunt cu putinţă la Dumnezeu.”","O Isus dikhlǎs vorta lenθe haj phendǎs lenqe: — ⌞Va, ama⌟ ol manuśa na daśtin te xastraven pen, ta o Del daśtil te xastravel len. Vaś ke o Del daśtil te kerel savorre ⌞bukǎ⌟. Sar te ʒivas bi te meras"
Mark_10_28,Petru a început să-I zică: „Iată că noi am lăsat totul şi Te-am urmat.”,"O lilǎs te phenel Lesqe: — Dikh, ame mukhlǎm sǎ haj lilǎm amen pala Tuθe."
Mark_10_29,Isus a răspuns: „Adevărat vă spun că nu este nimeni care să fi lăsat casă sau fraţi sau surori sau tată sau mamă sau nevastă sau copii sau holde pentru Mine şi pentru Evanghelie,"O Isus phendǎs: — Mukhlǎs varekon kher vaj vaj phenǎn vaj deja vaj dades vaj rromnǎ vaj ćhavorren vaj kïmpurǎ, vaś Manqe haj vaś e Laćhi Vestǎ? Ćaćes phenav tumenqe,"
Mark_10_30,"şi să nu primească acum, în veacul acesta, de o sută de ori mai mult: case, fraţi, surori, mame, copii şi holde, împreună cu prigoniri, iar în veacul viitor, viaţa veşnică.","kodova primil akana, ande kadaja vremǎ, śelvar maj but, khera, phralen, phenǎn, dejan, ćhavorren haj kïmpurǎ, ama vi prigonire. Haj, and‑e vremǎ savi avela, primila o bimerimasqo."
Mark_10_31,"Mulţi din cei dintâi vor fi cei de pe urmă, şi mulţi din cei de pe urmă vor fi cei dintâi.”","But ʒene save si opre ovena tele, haj but ʒene save si tele ovena opre. O Isus phenel e trinto var ke merela haj ʒivdǒla"
Mark_10_32,"Ei erau pe drum şi se suiau la Ierusalim, şi Isus mergea înaintea lor. Ucenicii erau tulburaţi şi mergeau îngroziţi după El. Isus a luat iarăşi la El pe cei doisprezece şi a început să le vorbească despre lucrurile care aveau să I se întâmple.","O Isus, Lesqe ućenićǎ haj but manuśa sas p‑o drom haj ʒanas opre k‑o Jerusalim. O Isus ʒalas angla lenθe. Ol ućenićǎ sas mirime ⌞ke Vov ʒal and‑o Jerusalim⌟, haj okolavren save ʒanas pala Lesθe lilǎs len e . O Isus palem lilǎs rigaθe le deśudujen haj astardǎs te del lenqe duma pa so tïmplola Leça: —"
Mark_10_33,"„Iată”, a zis El, „ne suim la Ierusalim, şi Fiul omului va fi dat în mâinile preoţilor celor mai de seamă şi cărturarilor. Ei Îl vor osândi la moarte şi-L vor da în mâinile neamurilor,","Ita, ame ʒas opre k‑o Jerusalim haj o ovela dino and‑ol vasta le bare haj le la Leʒǎqe, haj von kondamnina Les k‑o meripen haj dena Les and‑ol vasta le nejudeenqe."
Mark_10_34,"care îşi vor bate joc de El, Îl vor bate cu nuiele, Îl vor scuipa şi-L vor omorî, dar, după trei zile, va învia.”","Kola asana penqe Lesθar, ćhungardena Les, marena Les haj mudarena Les. Ama pala trin gesa Vov . So mangen le Isusosθar ol ćhave le Zevedejosqe"
Mark_10_35,"Fiii lui Zebedei, Iacov şi Ioan, au venit la Isus şi I-au zis: „Învăţătorule, am vrea să ne faci ce-Ţi vom cere.”","⌞Atunći⌟ avile k‑o Isus ol ćhave le Zevedejosqe — o Jakov haj o Joan — haj phende Lesqe: — , kamas te keres amenqe so mangasa Tuθar."
Mark_10_36,El le-a zis: „Ce voiţi să vă fac?”,Vov phendǎs lenqe: — So kamen te kerav tumenqe?
Mark_10_37,"„Dă-ne”, I-au zis ei, „să şedem unul la dreapta Ta şi altul la stânga Ta când vei fi îmbrăcat în slava Ta.”",Von phende Lesqe: — De amen te beśas paśa Tuθe ⌞kana ovesa Thagar⌟ Kire barimaça! Jekh ande Kiri ćaći rig haj jekh ande Kiri stïngo rig!
Mark_10_38,Isus le-a răspuns: „Nu ştiţi ce cereţi. Puteţi voi să beţi paharul pe care am să-l beau Eu sau să fiţi botezaţi cu botezul cu care am să fiu botezat Eu?”,Ama o Isus dinǎs lenqe anglal: — Na ʒanen so mangen! Daśtin tume te pien o paharo saves piav les Me vaj te oven sar ovava boldo Me?
Mark_10_39,"„Putem”, au zis ei. Şi Isus le-a răspuns: „Este adevărat că paharul pe care-l voi bea Eu, îl veţi bea şi cu botezul cu care voi fi botezat Eu, veţi fi botezaţi,","Von phende Lesqe: — Daśtisaras! Haj o Isus dinǎs lenqe anglal: — ⌞Va⌟, piena o paharo ⌞pherdo kerkimaça⌟ saves piav les Me haj ovena bolde ⌞and‑ol dukha⌟ sar ovava boldo Me."
Mark_10_40,"dar cinstea de a şedea la dreapta sau la stânga Mea nu atârnă de Mine s-o dau, ci ea este numai pentru aceia pentru care a fost pregătită.”","Ama na daśtiv Me te dav te beśel varekon ande Mirri ćaći rig vaj ande Mirri stïngo rig, ta o Del dela kasqe alosardǎs Vov."
Mark_10_41,"Cei zece, când au auzit lucrul acesta, au început să se mânie pe Iacov şi pe Ioan.","Aśunindoj so mangle, okolaver deś ućenićǎ astarde te xolǎven p‑o Jakov haj p‑o Joan."
Mark_10_42,Isus i-a chemat la El şi le-a zis: „Ştiţi că cei priviţi drept cârmuitori ai neamurilor domnesc peste ele şi mai-marii lor le poruncesc cu stăpânire.,"O Isus Pesθe le ućenićen haj phendǎs lenqe: — Tume ʒanen ke kola save si dikhle thagara maśkar ol nejudea si bimilaqe, haj ol maj bare de‑ande lenθe inkeren le manuśen tala penqi stäpïnirǎ."
Mark_10_43,Dar între voi să nu fie aşa. Ci oricare va vrea să fie mare între voi să fie slujitorul vostru,"Ama maśkar tumenθe te na avel kadja! Ta kon kamel te ovel maj baro maśkar tumenθe, kodova trebul te ovel sar tumaro sluźitori!"
Mark_10_44,şi oricare va vrea să fie cel dintâi între voi să fie robul tuturor.,"Haj kon kamel te ovel maj opre andar tumenθe, kodova trebula te ovel sar tumaro robo!"
Mark_10_45,"Căci Fiul omului n-a venit să I se slujească, ci El să slujească şi să-Şi dea viaţa răscumpărare pentru mulţi!”","Vaś ke nići o na avilǎs kaś te ovel sluźime, ta avilǎs kaś te sluźil Vov haj te del Pesqo te pokinel kaś te aven skäpime but manuśa. O korro Bartimew"
Mark_10_46,"Au ajuns la Ierihon. Şi, pe când ieşea Isus din Ierihon cu ucenicii Săi şi cu o mare mulţime de oameni, fiul lui Timeu, Bartimeu, un cerşetor orb, şedea jos, lângă drum, şi cerea de milă.","Haj aresle k‑o Jerihon. Haj kana o Isus telǎrelas andar o Jerihon, Pesqe ućenićença haj zorales bute manuśença, paś‑o drom beśelas tele ⌞⌞haj mangelas pesqe⌟⌟ jekh manglitori korro — o Bartimew, le Timewosqo ćhavo."
Mark_10_47,"El a auzit că trece Isus din Nazaret şi a început să strige: „Isuse, Fiul lui David, ai milă de mine!”","Kana aśundǎs vov ke si o Isus andar o Nazaret, astardǎs te cipil kadja: — Isusona, Ćhavea le Davidosqo, te‑ovel Tut mila manθar!"
Mark_10_48,"Mulţi îl certau să tacă, dar el şi mai tare striga: „Fiul lui David, ai milă de mine!”","But ʒene phenenas lesqe te aćhel andar o muj. Ama vov cipilas vi maj zorales: — Ćhavea le Davidosqo, te‑ovel Tut mila manθar!"
Mark_10_49,"Isus S-a oprit şi a zis: „Chemaţi-l!” Au chemat pe orb şi i-au zis: „Îndrăzneşte, scoală-te, căci te cheamă.”","O Isus aćhilǎs p‑o than haj phendǎs: — les! Haj akharde le korres haj phende lesqe: — Na ! Uśti, vaś ke akharel tut!"
Mark_10_50,"Orbul şi-a aruncat haina, a sărit şi a venit la Isus.","Haj o korro ćhudinǎs e mantia de pe pesθe, ande punrenθe haj avilǎs k‑o Isus."
Mark_10_51,"Isus a luat cuvântul şi i-a zis: „Ce vrei să-ţi fac?” „Rabuni”, I-a răspuns orbul, „să capăt vederea.”","Atunći o Isus pućhlǎs les: — So kames te kerav tuqe? O korro dinǎs Lesqe anglal: — , ker te dikhav palem!"
Mark_10_52,"Şi Isus i-a zis: „Du-te, credinţa ta te-a mântuit.” Îndată orbul şi-a căpătat vederea şi a mers pe drum după Isus.","Haj o Isus phendǎs lesqe: — te ʒas — vaś ke pakǎjlǎn, sastilǎn! Ćak atunći o korro astardǎs te dikhel haj gelǎs pal‑o Isus p‑o drom."
Mark_11_1,"Când s-au apropiat de Ierusalim şi au fost lângă Betfaghe şi Betania, înspre Muntele Măslinilor, Isus a trimis pe doi din ucenicii Săi","Kana avile paś‑o Jerusalim ⌞haj aresle⌟ k‑e Betfaga haj k‑e Betania, paś‑o le Mäslinenqo, o Isus anglal dujen de‑ande Pesqe ućenićǎ."
Mark_11_2,"şi le-a zis: „Duceţi-vă în satul dinaintea voastră. Îndată ce veţi intra în el, veţi găsi un măgăruş legat, pe care n-a încălecat încă niciun om; dezlegaţi-l şi aduceţi-Mi-l.","Haj phendǎs lenqe: — Ʒan ande kadava gav savo si angla tumenθe! Sar aresen ande lesθe, arakhena jekhe xerorres phanglo, pe savo na inklistǎs nijekh manuś ʒi akana. Putaren les haj anen les Manθe!"
Mark_11_3,Dacă vă va întreba cineva: ‘Pentru ce faceţi lucrul acesta?’ să răspundeţi: ‘Domnul are trebuinţă de el.’ Şi îndată îl va trimite înapoi aici.”,"Dake varekon pućhela tumen: „Sosqe keren kadaja buki?”, te den lesqe anglal: „Trebul le Rajes, ama bićhalela les parpale kathe.”"
Mark_11_4,"Ucenicii s-au dus, au găsit măgăruşul legat afară, lângă o uşă, la cotitura drumului, şi l-au dezlegat.","⌞Atunći⌟ ol ućenićǎ gele haj arakhle le xerorres phanglo paśa jekh porta, avri p‑o drom, haj putarde les."
Mark_11_5,Unii din cei ce stăteau acolo le-au zis: „Ce faceţi? De ce dezlegaţi măgăruşul acesta?”,"De‑ande kola save beśenas othe, varesode ʒene pućhle len: — So keren? Sosqe putaren le xerorres?"
Mark_11_6,Ei au răspuns cum le poruncise Isus. Şi i-au lăsat să plece.,Haj von dine lenqe anglal sar phendǎsas lenqe o Isus. Haj kadala dine len voja.
Mark_11_7,"Au adus măgăruşul la Isus, şi-au aruncat hainele pe el şi Isus a încălecat pe el.",⌞Pala koja⌟ ande le xerorres k‑o Isus haj thode penqe gada pe lesθe. Haj o Isus inklistǎs pe lesθe.
Mark_11_8,"Mulţi oameni îşi aşterneau hainele pe drum, iar alţii presărau ramuri pe care le tăiaseră de pe câmp.","But ʒene thonas p‑o drom penqe cale, haj aver thonas ⌞palmierosqe⌟, saven ćhindesas len de p‑ol kïmpurǎ."
Mark_11_9,Cei ce mergeau înainte şi cei ce veneau după Isus strigau: „Osana! Binecuvântat este cel ce vine în Numele Domnului!,Kola save ʒanas anglal haj kola save ʒanas pala o Isus cipinas: — ! Binekuvintime si Kodova Kaj avel and‑o le Rajesqo!
Mark_11_10,"Binecuvântată este Împărăţia care vine, Împărăţia părintelui nostru David! Osana în cerurile preaînalte!”","Binekuvintime si o kaj avel, o Thagaripen amare anglune dadesqo, le Davidosqo! Osana and‑ol ćerǎ!"
Mark_11_11,"Isus a intrat în Ierusalim şi S-a dus în Templu. După ce S-a uitat la toate lucrurile de jur împrejur, fiindcă era pe înserate, a plecat la Betania cu cei doisprezece.","O Isus areslǎs k‑o Jerusalim haj gelǎs k‑o . Dikhlǎs ke savorre ⌞bukǎ⌟, rota paśa Pesθe. Ama vaś ke kerdǒlas aba rǎt, gelǎs k‑e Betania le deśudujença. O smokino dino armaja"
